Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_17_495,VGND,li1,233.4500,59.8400,0.000077
FILLER_17_492,VGND,li1,232.5300,59.8400,0.000077
FILLER_17_484,VGND,li1,228.8500,59.8400,0.000073
FILLER_17_481,VGND,li1,227.4700,59.8400,0.000070
FILLER_17_473,VGND,li1,223.3300,59.8400,0.000075
FILLER_17_470,VGND,li1,222.4100,59.8400,0.000075
FILLER_17_446,VGND,li1,211.1400,59.8400,0.000095
FILLER_17_443,VGND,li1,209.9900,59.8400,0.000095
FILLER_17_425,VGND,li1,201.4800,59.8400,0.000081
FILLER_17_402,VGND,li1,190.9000,59.8400,0.000067
FILLER_17_350,VGND,li1,166.7500,59.8400,0.000072
FILLER_17_340,VGND,li1,162.1500,59.8400,0.000068
FILLER_17_337,VGND,li1,161.2300,59.8400,0.000075
FILLER_17_305,VGND,li1,146.2800,59.8400,0.000091
FILLER_17_281,VGND,li1,135.4700,59.8400,0.000065
FILLER_17_249,VGND,li1,120.7500,59.8400,0.000088
FILLER_17_238,VGND,li1,115.6900,59.8400,0.000085
FILLER_17_228,VGND,li1,111.0900,59.8400,0.000074
FILLER_17_225,VGND,li1,109.7100,59.8400,0.000070
FILLER_17_221,VGND,li1,107.8700,59.8400,0.000064
FILLER_17_218,VGND,li1,106.4900,59.8400,0.000064
FILLER_17_215,VGND,li1,105.1100,59.8400,0.000054
FILLER_17_212,VGND,li1,103.7300,59.8400,0.000054
FILLER_17_209,VGND,li1,102.3500,59.8400,0.000059
FILLER_17_206,VGND,li1,100.9700,59.8400,0.000059
FILLER_17_203,VGND,li1,99.5900,59.8400,0.000065
FILLER_17_198,VGND,li1,96.8300,59.8400,0.000064
FILLER_17_195,VGND,li1,95.9100,59.8400,0.000064
FILLER_17_192,VGND,li1,94.5300,59.8400,0.000064
FILLER_17_189,VGND,li1,93.1500,59.8400,0.000064
FILLER_17_186,VGND,li1,91.7700,59.8400,0.000063
FILLER_17_180,VGND,li1,88.7800,59.8400,0.000062
FILLER_17_177,VGND,li1,87.6300,59.8400,0.000061
FILLER_17_174,VGND,li1,86.2500,59.8400,0.000058
FILLER_17_169,VGND,li1,83.4900,59.8400,0.000055
FILLER_17_165,VGND,li1,82.1100,59.8400,0.000055
FILLER_17_162,VGND,li1,80.7300,59.8400,0.000052
FILLER_17_159,VGND,li1,79.3500,59.8400,0.000048
FILLER_17_140,VGND,li1,70.3800,59.8400,0.000051
FILLER_17_129,VGND,li1,65.0900,59.8400,0.000060
FILLER_17_126,VGND,li1,64.1700,59.8400,0.000060
FILLER_17_123,VGND,li1,62.7900,59.8400,0.000061
FILLER_17_111,VGND,li1,56.8100,59.8400,0.000063
FILLER_17_108,VGND,li1,55.8900,59.8400,0.000062
FILLER_17_105,VGND,li1,54.5100,59.8400,0.000062
FILLER_17_82,VGND,li1,43.7000,59.8400,0.000044
FILLER_17_79,VGND,li1,42.5500,59.8400,0.000044
FILLER_17_76,VGND,li1,41.1700,59.8400,0.000049
FILLER_17_73,VGND,li1,39.7900,59.8400,0.000049
FILLER_17_70,VGND,li1,38.4100,59.8400,0.000053
FILLER_17_67,VGND,li1,37.0300,59.8400,0.000053
FILLER_17_53,VGND,li1,30.5900,59.8400,0.000060
FILLER_17_50,VGND,li1,29.2100,59.8400,0.000060
FILLER_17_47,VGND,li1,27.8300,59.8400,0.000060
FILLER_17_24,VGND,li1,17.0200,59.8400,0.000047
FILLER_16_602,VGND,li1,282.9000,54.4000,0.000066
FILLER_16_589,VGND,li1,276.6900,54.4000,0.000090
FILLER_16_571,VGND,li1,268.4100,54.4000,0.000106
FILLER_16_568,VGND,li1,267.4900,54.4000,0.000106
FILLER_16_565,VGND,li1,265.6500,54.4000,0.000107
FILLER_16_562,VGND,li1,264.7300,54.4000,0.000107
FILLER_16_551,VGND,li1,259.4400,54.4000,0.000100
FILLER_16_548,VGND,li1,258.2900,54.4000,0.000100
FILLER_16_539,VGND,li1,253.6900,54.4000,0.000076
FILLER_16_536,VGND,li1,252.7700,54.4000,0.000076
FILLER_16_533,VGND,li1,251.3900,54.4000,0.000086
FILLER_16_519,VGND,li1,244.4900,54.4000,0.000109
FILLER_16_509,VGND,li1,240.1200,54.4000,0.000119
FILLER_16_506,VGND,li1,238.9700,54.4000,0.000115
FILLER_16_503,VGND,li1,237.5900,54.4000,0.000115
FILLER_16_480,VGND,li1,226.7800,54.4000,0.000082
FILLER_16_477,VGND,li1,225.6300,54.4000,0.000072
FILLER_16_474,VGND,li1,224.0200,54.4000,0.000063
FILLER_16_471,VGND,li1,222.8700,54.4000,0.000063
FILLER_16_468,VGND,li1,221.4900,54.4000,0.000070
FILLER_16_449,VGND,li1,212.7500,54.4000,0.000078
FILLER_16_446,VGND,li1,211.3700,54.4000,0.000078
FILLER_16_424,VGND,li1,200.7900,54.4000,0.000068
FILLER_16_421,VGND,li1,199.8700,54.4000,0.000063
FILLER_16_398,VGND,li1,188.8300,54.4000,0.000062
FILLER_16_348,VGND,li1,166.2900,54.4000,0.000053
FILLER_16_339,VGND,li1,161.6900,54.4000,0.000047
FILLER_16_330,VGND,li1,157.7800,54.4000,0.000053
FILLER_16_320,VGND,li1,153.4100,54.4000,0.000058
FILLER_16_317,VGND,li1,152.0300,54.4000,0.000060
FILLER_16_312,VGND,li1,149.2700,54.4000,0.000061
FILLER_16_309,VGND,li1,148.3500,54.4000,0.000061
FILLER_16_305,VGND,li1,146.5100,54.4000,0.000061
FILLER_16_281,VGND,li1,135.2400,54.4000,0.000053
FILLER_16_249,VGND,li1,120.7500,54.4000,0.000083
FILLER_16_227,VGND,li1,110.1700,54.4000,0.000066
FILLER_16_224,VGND,li1,109.2500,54.4000,0.000061
FILLER_16_221,VGND,li1,107.8700,54.4000,0.000057
FILLER_16_218,VGND,li1,106.4900,54.4000,0.000057
FILLER_16_215,VGND,li1,105.1100,54.4000,0.000050
FILLER_16_212,VGND,li1,103.7300,54.4000,0.000050
FILLER_16_209,VGND,li1,102.3500,54.4000,0.000056
FILLER_16_206,VGND,li1,100.9700,54.4000,0.000062
FILLER_16_203,VGND,li1,99.5900,54.4000,0.000062
FILLER_16_200,VGND,li1,98.2100,54.4000,0.000068
FILLER_16_197,VGND,li1,96.8300,54.4000,0.000068
FILLER_16_194,VGND,li1,95.2200,54.4000,0.000072
FILLER_16_191,VGND,li1,94.0700,54.4000,0.000078
FILLER_16_188,VGND,li1,92.6900,54.4000,0.000078
FILLER_16_185,VGND,li1,91.3100,54.4000,0.000082
FILLER_16_175,VGND,li1,86.7100,54.4000,0.000085
FILLER_16_172,VGND,li1,85.3300,54.4000,0.000085
FILLER_16_169,VGND,li1,83.9500,54.4000,0.000083
FILLER_16_156,VGND,li1,77.5100,54.4000,0.000079
FILLER_16_144,VGND,li1,72.4500,54.4000,0.000067
FILLER_16_141,VGND,li1,71.0700,54.4000,0.000067
FILLER_16_137,VGND,li1,69.2300,54.4000,0.000072
FILLER_16_122,VGND,li1,62.3300,54.4000,0.000090
FILLER_16_85,VGND,li1,45.3100,54.4000,0.000064
FILLER_16_65,VGND,li1,35.8800,54.4000,0.000076
FILLER_16_62,VGND,li1,34.7300,54.4000,0.000076
FILLER_16_53,VGND,li1,30.1300,54.4000,0.000079
FILLER_16_50,VGND,li1,29.2100,54.4000,0.000080
FILLER_16_47,VGND,li1,27.8300,54.4000,0.000080
FILLER_16_29,VGND,li1,19.0900,54.4000,0.000075
FILLER_16_3,VGND,li1,7.5900,54.4000,0.000062
FILLER_15_609,VGND,li1,286.3500,54.4000,0.000053
FILLER_15_579,VGND,li1,272.0900,54.4000,0.000104
FILLER_15_569,VGND,li1,267.7200,54.4000,0.000106
FILLER_15_539,VGND,li1,253.6900,54.4000,0.000076
FILLER_15_514,VGND,li1,242.1900,54.4000,0.000117
FILLER_15_511,VGND,li1,241.2700,54.4000,0.000119
FILLER_15_508,VGND,li1,239.8900,54.4000,0.000119
FILLER_15_505,VGND,li1,238.5100,54.4000,0.000115
FILLER_15_487,VGND,li1,229.7700,54.4000,0.000096
FILLER_15_468,VGND,li1,221.2600,54.4000,0.000070
FILLER_15_465,VGND,li1,220.1100,54.4000,0.000070
FILLER_15_436,VGND,li1,206.7700,54.4000,0.000076
FILLER_15_401,VGND,li1,190.4400,54.4000,0.000060
FILLER_15_391,VGND,li1,185.6100,54.4000,0.000065
FILLER_15_370,VGND,li1,176.4100,54.4000,0.000064
FILLER_15_367,VGND,li1,175.0300,54.4000,0.000064
FILLER_15_364,VGND,li1,173.6500,54.4000,0.000064
FILLER_15_337,VGND,li1,161.0000,54.4000,0.000050
FILLER_15_324,VGND,li1,155.2500,54.4000,0.000056
FILLER_15_321,VGND,li1,153.8700,54.4000,0.000058
FILLER_15_288,VGND,li1,138.6900,54.4000,0.000058
FILLER_15_285,VGND,li1,137.3100,54.4000,0.000056
FILLER_15_241,VGND,li1,116.8400,54.4000,0.000078
FILLER_15_238,VGND,li1,115.6900,54.4000,0.000078
FILLER_15_228,VGND,li1,111.0900,54.4000,0.000066
FILLER_15_225,VGND,li1,109.7100,54.4000,0.000061
FILLER_15_223,VGND,li1,108.3300,54.4000,0.000061
FILLER_15_220,VGND,li1,107.4100,54.4000,0.000057
FILLER_15_196,VGND,li1,96.3700,54.4000,0.000072
FILLER_15_193,VGND,li1,94.9900,54.4000,0.000072
FILLER_15_190,VGND,li1,93.6100,54.4000,0.000078
FILLER_15_187,VGND,li1,92.2300,54.4000,0.000082
FILLER_15_184,VGND,li1,90.8500,54.4000,0.000082
FILLER_15_175,VGND,li1,86.4800,54.4000,0.000085
FILLER_15_172,VGND,li1,85.3300,54.4000,0.000085
FILLER_15_169,VGND,li1,83.9500,54.4000,0.000083
FILLER_15_166,VGND,li1,82.3400,54.4000,0.000083
FILLER_15_161,VGND,li1,79.8100,54.4000,0.000082
FILLER_15_146,VGND,li1,73.1400,54.4000,0.000061
FILLER_15_143,VGND,li1,71.9900,54.4000,0.000067
FILLER_15_116,VGND,li1,59.3400,54.4000,0.000091
FILLER_15_113,VGND,li1,58.1900,54.4000,0.000088
FILLER_15_110,VGND,li1,56.5800,54.4000,0.000088
FILLER_15_107,VGND,li1,55.4300,54.4000,0.000085
FILLER_15_104,VGND,li1,54.0500,54.4000,0.000085
FILLER_15_96,VGND,li1,50.1400,54.4000,0.000078
FILLER_15_93,VGND,li1,48.9900,54.4000,0.000071
FILLER_15_90,VGND,li1,47.6100,54.4000,0.000071
FILLER_15_87,VGND,li1,46.2300,54.4000,0.000064
FILLER_15_84,VGND,li1,44.8500,54.4000,0.000057
FILLER_15_72,VGND,li1,38.8700,54.4000,0.000071
FILLER_15_69,VGND,li1,37.9500,54.4000,0.000074
FILLER_15_66,VGND,li1,36.5700,54.4000,0.000074
FILLER_15_53,VGND,li1,30.5900,54.4000,0.000079
FILLER_15_50,VGND,li1,29.2100,54.4000,0.000080
FILLER_15_47,VGND,li1,27.8300,54.4000,0.000080
FILLER_15_17,VGND,li1,13.5700,54.4000,0.000055
FILLER_15_14,VGND,li1,12.6500,54.4000,0.000060
FILLER_15_9,VGND,li1,9.8900,54.4000,0.000062
FILLER_15_6,VGND,li1,8.9700,54.4000,0.000062
FILLER_15_3,VGND,li1,7.5900,54.4000,0.000062
FILLER_14_589,VGND,li1,276.9200,48.9600,0.000084
FILLER_14_575,VGND,li1,270.2500,48.9600,0.000113
FILLER_14_572,VGND,li1,269.3300,48.9600,0.000113
FILLER_14_536,VGND,li1,252.7700,48.9600,0.000067
FILLER_14_533,VGND,li1,251.3900,48.9600,0.000074
FILLER_14_529,VGND,li1,249.5500,48.9600,0.000080
FILLER_14_526,VGND,li1,248.1700,48.9600,0.000080
FILLER_14_502,VGND,li1,237.1300,48.9600,0.000100
FILLER_14_475,VGND,li1,224.2500,48.9600,0.000059
FILLER_14_472,VGND,li1,223.3300,48.9600,0.000059
FILLER_14_462,VGND,li1,218.2700,48.9600,0.000065
FILLER_14_430,VGND,li1,203.7800,48.9600,0.000058
FILLER_14_368,VGND,li1,175.2600,48.9600,0.000051
FILLER_14_365,VGND,li1,174.1100,48.9600,0.000051
FILLER_14_307,VGND,li1,146.9700,48.9600,0.000040
FILLER_14_304,VGND,li1,146.0500,48.9600,0.000039
FILLER_14_301,VGND,li1,144.6700,48.9600,0.000039
FILLER_14_298,VGND,li1,143.2900,48.9600,0.000038
FILLER_14_266,VGND,li1,128.3400,48.9600,0.000034
FILLER_14_263,VGND,li1,127.1900,48.9600,0.000034
FILLER_14_253,VGND,li1,122.1300,48.9600,0.000034
FILLER_14_251,VGND,li1,121.2100,48.9600,0.000034
FILLER_14_248,VGND,li1,120.2900,48.9600,0.000034
FILLER_14_245,VGND,li1,118.9100,48.9600,0.000033
FILLER_14_242,VGND,li1,117.5300,48.9600,0.000033
FILLER_14_236,VGND,li1,114.5400,48.9600,0.000032
FILLER_14_233,VGND,li1,113.3900,48.9600,0.000032
FILLER_14_230,VGND,li1,112.0100,48.9600,0.000032
FILLER_14_227,VGND,li1,110.6300,48.9600,0.000031
FILLER_14_224,VGND,li1,109.2500,48.9600,0.000030
FILLER_14_221,VGND,li1,107.8700,48.9600,0.000030
FILLER_14_211,VGND,li1,103.0400,48.9600,0.000027
FILLER_14_200,VGND,li1,97.9800,48.9600,0.000043
FILLER_14_197,VGND,li1,96.8300,48.9600,0.000043
FILLER_14_193,VGND,li1,94.9900,48.9600,0.000047
FILLER_14_190,VGND,li1,93.6100,48.9600,0.000052
FILLER_14_178,VGND,li1,88.0900,48.9600,0.000057
FILLER_14_175,VGND,li1,86.7100,48.9600,0.000055
FILLER_14_164,VGND,li1,81.4200,48.9600,0.000049
FILLER_14_161,VGND,li1,80.2700,48.9600,0.000049
FILLER_14_154,VGND,li1,77.0500,48.9600,0.000044
FILLER_14_151,VGND,li1,75.6700,48.9600,0.000036
FILLER_14_148,VGND,li1,74.2900,48.9600,0.000036
FILLER_14_145,VGND,li1,72.9100,48.9600,0.000041
FILLER_14_137,VGND,li1,69.2300,48.9600,0.000045
FILLER_14_130,VGND,li1,66.0100,48.9600,0.000051
FILLER_14_127,VGND,li1,64.6300,48.9600,0.000051
FILLER_14_108,VGND,li1,55.8900,48.9600,0.000054
FILLER_14_105,VGND,li1,54.5100,48.9600,0.000054
FILLER_14_102,VGND,li1,53.1300,48.9600,0.000053
FILLER_14_99,VGND,li1,51.7500,48.9600,0.000053
FILLER_14_93,VGND,li1,48.7600,48.9600,0.000049
FILLER_14_85,VGND,li1,45.3100,48.9600,0.000041
FILLER_14_83,VGND,li1,43.9300,48.9600,0.000047
FILLER_14_80,VGND,li1,43.0100,48.9600,0.000047
FILLER_14_77,VGND,li1,41.6300,48.9600,0.000053
FILLER_14_74,VGND,li1,40.2500,48.9600,0.000053
FILLER_14_68,VGND,li1,37.2600,48.9600,0.000063
FILLER_14_65,VGND,li1,36.1100,48.9600,0.000063
FILLER_14_62,VGND,li1,34.7300,48.9600,0.000068
FILLER_14_59,VGND,li1,33.3500,48.9600,0.000068
FILLER_14_56,VGND,li1,31.9700,48.9600,0.000071
FILLER_14_47,VGND,li1,27.3700,48.9600,0.000077
FILLER_14_29,VGND,li1,19.0900,48.9600,0.000063
FILLER_14_6,VGND,li1,8.5100,48.9600,0.000062
FILLER_14_3,VGND,li1,7.5900,48.9600,0.000062
FILLER_13_611,VGND,li1,286.8100,48.9600,0.000046
FILLER_13_608,VGND,li1,285.8900,48.9600,0.000046
FILLER_13_564,VGND,li1,265.6500,48.9600,0.000112
FILLER_13_561,VGND,li1,264.2700,48.9600,0.000112
FILLER_13_546,VGND,li1,256.9100,48.9600,0.000080
FILLER_13_522,VGND,li1,246.3300,48.9600,0.000084
FILLER_13_505,VGND,li1,238.5100,48.9600,0.000098
FILLER_13_482,VGND,li1,227.7000,48.9600,0.000075
FILLER_13_445,VGND,li1,210.9100,48.9600,0.000066
FILLER_13_433,VGND,li1,205.3900,48.9600,0.000058
FILLER_13_405,VGND,li1,192.5100,48.9600,0.000043
FILLER_13_346,VGND,li1,164.9100,48.9600,0.000032
FILLER_13_337,VGND,li1,160.7700,48.9600,0.000037
FILLER_13_334,VGND,li1,159.6200,48.9600,0.000037
FILLER_13_331,VGND,li1,158.4700,48.9600,0.000039
FILLER_13_328,VGND,li1,157.0900,48.9600,0.000039
FILLER_13_325,VGND,li1,155.7100,48.9600,0.000040
FILLER_13_322,VGND,li1,154.3300,48.9600,0.000040
FILLER_13_319,VGND,li1,152.9500,48.9600,0.000042
FILLER_13_316,VGND,li1,151.5700,48.9600,0.000042
FILLER_13_313,VGND,li1,150.1900,48.9600,0.000041
FILLER_13_310,VGND,li1,148.8100,48.9600,0.000041
FILLER_13_300,VGND,li1,143.9800,48.9600,0.000038
FILLER_13_297,VGND,li1,142.8300,48.9600,0.000038
FILLER_13_252,VGND,li1,122.1300,48.9600,0.000034
FILLER_13_249,VGND,li1,120.7500,48.9600,0.000034
FILLER_13_246,VGND,li1,119.3700,48.9600,0.000033
FILLER_13_243,VGND,li1,117.9900,48.9600,0.000033
FILLER_13_240,VGND,li1,116.6100,48.9600,0.000033
FILLER_13_237,VGND,li1,115.2300,48.9600,0.000032
FILLER_13_234,VGND,li1,113.8500,48.9600,0.000032
FILLER_13_231,VGND,li1,112.4700,48.9600,0.000032
FILLER_13_228,VGND,li1,111.0900,48.9600,0.000031
FILLER_13_225,VGND,li1,109.7100,48.9600,0.000031
FILLER_13_222,VGND,li1,108.1000,48.9600,0.000030
FILLER_13_219,VGND,li1,106.9500,48.9600,0.000029
FILLER_13_216,VGND,li1,105.5700,48.9600,0.000029
FILLER_13_213,VGND,li1,104.1900,48.9600,0.000027
FILLER_13_210,VGND,li1,102.8100,48.9600,0.000027
FILLER_13_207,VGND,li1,101.4300,48.9600,0.000034
FILLER_13_204,VGND,li1,100.0500,48.9600,0.000038
FILLER_13_201,VGND,li1,98.6700,48.9600,0.000038
FILLER_13_198,VGND,li1,97.2900,48.9600,0.000043
FILLER_13_195,VGND,li1,95.9100,48.9600,0.000047
FILLER_13_192,VGND,li1,94.5300,48.9600,0.000052
FILLER_13_189,VGND,li1,93.1500,48.9600,0.000052
FILLER_13_186,VGND,li1,91.7700,48.9600,0.000059
FILLER_13_183,VGND,li1,90.3900,48.9600,0.000059
FILLER_13_169,VGND,li1,83.4900,48.9600,0.000053
FILLER_13_166,VGND,li1,82.3400,48.9600,0.000053
FILLER_13_163,VGND,li1,81.1900,48.9600,0.000049
FILLER_13_160,VGND,li1,79.8100,48.9600,0.000049
FILLER_13_157,VGND,li1,78.4300,48.9600,0.000044
FILLER_13_154,VGND,li1,77.0500,48.9600,0.000044
FILLER_13_151,VGND,li1,75.6700,48.9600,0.000036
FILLER_13_148,VGND,li1,74.2900,48.9600,0.000036
FILLER_13_145,VGND,li1,72.9100,48.9600,0.000041
FILLER_13_142,VGND,li1,71.5300,48.9600,0.000041
FILLER_13_139,VGND,li1,70.1500,48.9600,0.000045
FILLER_13_136,VGND,li1,68.7700,48.9600,0.000048
FILLER_13_133,VGND,li1,67.3900,48.9600,0.000048
FILLER_13_123,VGND,li1,62.5600,48.9600,0.000054
FILLER_13_113,VGND,li1,58.1900,48.9600,0.000055
FILLER_13_110,VGND,li1,56.5800,48.9600,0.000055
FILLER_13_96,VGND,li1,49.9100,48.9600,0.000049
FILLER_13_93,VGND,li1,48.9900,48.9600,0.000049
FILLER_13_85,VGND,li1,44.8500,48.9600,0.000041
FILLER_13_82,VGND,li1,43.9300,48.9600,0.000047
FILLER_13_77,VGND,li1,41.1700,48.9600,0.000053
FILLER_13_70,VGND,li1,38.4100,48.9600,0.000058
FILLER_13_67,VGND,li1,37.0300,48.9600,0.000063
FILLER_13_64,VGND,li1,35.6500,48.9600,0.000063
FILLER_13_61,VGND,li1,34.2700,48.9600,0.000068
FILLER_13_53,VGND,li1,30.5900,48.9600,0.000074
FILLER_13_41,VGND,li1,25.0700,48.9600,0.000078
FILLER_13_32,VGND,li1,20.9300,48.9600,0.000072
FILLER_13_3,VGND,li1,7.5900,48.9600,0.000062
FILLER_12_589,VGND,li1,276.9200,43.5200,0.000046
FILLER_12_586,VGND,li1,275.5400,43.5200,0.000046
FILLER_12_583,VGND,li1,274.3900,43.5200,0.000048
FILLER_12_580,VGND,li1,273.0100,43.5200,0.000048
FILLER_12_557,VGND,li1,262.2000,43.5200,0.000051
FILLER_12_533,VGND,li1,251.3900,43.5200,0.000052
FILLER_12_529,VGND,li1,249.5500,43.5200,0.000056
FILLER_12_526,VGND,li1,248.1700,43.5200,0.000056
FILLER_12_473,VGND,li1,223.7900,43.5200,0.000052
FILLER_12_425,VGND,li1,201.7100,43.5200,0.000065
FILLER_12_418,VGND,li1,198.2600,43.5200,0.000055
FILLER_12_347,VGND,li1,165.3700,43.5200,0.000060
FILLER_12_316,VGND,li1,151.1100,43.5200,0.000097
FILLER_12_309,VGND,li1,148.3500,43.5200,0.000096
FILLER_12_259,VGND,li1,125.3500,43.5200,0.000072
FILLER_12_256,VGND,li1,123.9700,43.5200,0.000072
FILLER_12_253,VGND,li1,122.5900,43.5200,0.000074
FILLER_12_251,VGND,li1,121.2100,43.5200,0.000074
FILLER_12_248,VGND,li1,120.2900,43.5200,0.000070
FILLER_12_245,VGND,li1,118.9100,43.5200,0.000070
FILLER_12_242,VGND,li1,117.5300,43.5200,0.000065
FILLER_12_239,VGND,li1,116.1500,43.5200,0.000065
FILLER_12_203,VGND,li1,99.5900,43.5200,0.000038
FILLER_12_200,VGND,li1,98.2100,43.5200,0.000038
FILLER_12_197,VGND,li1,96.8300,43.5200,0.000040
FILLER_12_194,VGND,li1,95.2200,43.5200,0.000040
FILLER_12_187,VGND,li1,92.2300,43.5200,0.000042
FILLER_12_174,VGND,li1,86.0200,43.5200,0.000040
FILLER_12_163,VGND,li1,80.9600,43.5200,0.000037
FILLER_12_160,VGND,li1,79.8100,43.5200,0.000034
FILLER_12_157,VGND,li1,78.4300,43.5200,0.000034
FILLER_12_141,VGND,li1,71.0700,43.5200,0.000038
FILLER_12_138,VGND,li1,69.4600,43.5200,0.000041
FILLER_12_135,VGND,li1,68.3100,43.5200,0.000041
FILLER_12_132,VGND,li1,66.9300,43.5200,0.000045
FILLER_12_129,VGND,li1,65.5500,43.5200,0.000045
FILLER_12_126,VGND,li1,64.1700,43.5200,0.000048
FILLER_12_121,VGND,li1,61.4100,43.5200,0.000050
FILLER_12_118,VGND,li1,60.4900,43.5200,0.000050
FILLER_12_115,VGND,li1,59.1100,43.5200,0.000050
FILLER_12_112,VGND,li1,57.7300,43.5200,0.000050
FILLER_12_109,VGND,li1,56.3500,43.5200,0.000049
FILLER_12_106,VGND,li1,54.9700,43.5200,0.000049
FILLER_12_103,VGND,li1,53.5900,43.5200,0.000048
FILLER_12_100,VGND,li1,52.2100,43.5200,0.000048
FILLER_12_97,VGND,li1,50.8300,43.5200,0.000046
FILLER_12_94,VGND,li1,49.4500,43.5200,0.000046
FILLER_12_91,VGND,li1,48.0700,43.5200,0.000042
FILLER_12_88,VGND,li1,46.6900,43.5200,0.000042
FILLER_12_85,VGND,li1,45.3100,43.5200,0.000037
FILLER_12_82,VGND,li1,43.7000,43.5200,0.000041
FILLER_12_74,VGND,li1,39.7900,43.5200,0.000046
FILLER_12_71,VGND,li1,38.8700,43.5200,0.000048
FILLER_12_59,VGND,li1,33.1200,43.5200,0.000054
FILLER_12_56,VGND,li1,31.9700,43.5200,0.000054
FILLER_12_53,VGND,li1,30.5900,43.5200,0.000055
FILLER_12_44,VGND,li1,26.4500,43.5200,0.000057
FILLER_12_41,VGND,li1,25.0700,43.5200,0.000056
FILLER_12_15,VGND,li1,12.6500,43.5200,0.000043
FILLER_12_9,VGND,li1,9.8900,43.5200,0.000045
FILLER_12_6,VGND,li1,8.9700,43.5200,0.000045
FILLER_12_3,VGND,li1,7.5900,43.5200,0.000045
FILLER_11_601,VGND,li1,282.2100,43.5200,0.000033
FILLER_11_578,VGND,li1,271.8600,43.5200,0.000051
FILLER_11_575,VGND,li1,270.7100,43.5200,0.000051
FILLER_11_561,VGND,li1,263.8100,43.5200,0.000052
FILLER_11_559,VGND,li1,262.8900,43.5200,0.000052
FILLER_11_556,VGND,li1,261.9700,43.5200,0.000051
FILLER_11_553,VGND,li1,260.5900,43.5200,0.000051
FILLER_11_509,VGND,li1,240.1200,43.5200,0.000065
FILLER_11_452,VGND,li1,213.6700,43.5200,0.000067
FILLER_11_449,VGND,li1,212.7500,43.5200,0.000069
FILLER_11_416,VGND,li1,197.3400,43.5200,0.000055
FILLER_11_393,VGND,li1,186.7600,43.5200,0.000064
FILLER_11_335,VGND,li1,159.8500,43.5200,0.000077
FILLER_11_324,VGND,li1,155.0200,43.5200,0.000090
FILLER_11_312,VGND,li1,149.7300,43.5200,0.000097
FILLER_11_301,VGND,li1,144.4400,43.5200,0.000091
FILLER_11_290,VGND,li1,139.3800,43.5200,0.000078
FILLER_11_279,VGND,li1,134.0900,43.5200,0.000056
FILLER_11_276,VGND,li1,133.1700,43.5200,0.000056
FILLER_11_240,VGND,li1,116.6100,43.5200,0.000065
FILLER_11_237,VGND,li1,115.2300,43.5200,0.000061
FILLER_11_234,VGND,li1,113.8500,43.5200,0.000061
FILLER_11_231,VGND,li1,112.4700,43.5200,0.000054
FILLER_11_228,VGND,li1,111.0900,43.5200,0.000054
FILLER_11_225,VGND,li1,109.7100,43.5200,0.000048
FILLER_11_223,VGND,li1,108.3300,43.5200,0.000048
FILLER_11_212,VGND,li1,103.5000,43.5200,0.000035
FILLER_11_209,VGND,li1,102.3500,43.5200,0.000036
FILLER_11_206,VGND,li1,100.9700,43.5200,0.000036
FILLER_11_203,VGND,li1,99.5900,43.5200,0.000038
FILLER_11_200,VGND,li1,98.2100,43.5200,0.000038
FILLER_11_197,VGND,li1,96.8300,43.5200,0.000040
FILLER_11_194,VGND,li1,95.4500,43.5200,0.000040
FILLER_11_184,VGND,li1,90.8500,43.5200,0.000042
FILLER_11_181,VGND,li1,89.4700,43.5200,0.000042
FILLER_11_178,VGND,li1,88.0900,43.5200,0.000042
FILLER_11_175,VGND,li1,86.7100,43.5200,0.000040
FILLER_11_172,VGND,li1,85.3300,43.5200,0.000040
FILLER_11_169,VGND,li1,83.9500,43.5200,0.000039
FILLER_11_166,VGND,li1,82.3400,43.5200,0.000037
FILLER_11_163,VGND,li1,81.1900,43.5200,0.000037
FILLER_11_160,VGND,li1,79.8100,43.5200,0.000034
FILLER_11_157,VGND,li1,78.4300,43.5200,0.000034
FILLER_11_147,VGND,li1,73.3700,43.5200,0.000034
FILLER_11_144,VGND,li1,72.4500,43.5200,0.000034
FILLER_11_132,VGND,li1,66.7000,43.5200,0.000045
FILLER_11_129,VGND,li1,65.5500,43.5200,0.000045
FILLER_11_110,VGND,li1,56.5800,43.5200,0.000049
FILLER_11_84,VGND,li1,44.8500,43.5200,0.000037
FILLER_11_66,VGND,li1,36.3400,43.5200,0.000050
FILLER_11_63,VGND,li1,35.1900,43.5200,0.000052
FILLER_11_60,VGND,li1,33.8100,43.5200,0.000052
FILLER_11_57,VGND,li1,32.4300,43.5200,0.000054
FILLER_11_54,VGND,li1,30.8200,43.5200,0.000055
FILLER_11_51,VGND,li1,29.6700,43.5200,0.000055
FILLER_11_43,VGND,li1,25.5300,43.5200,0.000057
FILLER_11_40,VGND,li1,24.6100,43.5200,0.000056
FILLER_11_34,VGND,li1,21.3900,43.5200,0.000054
FILLER_11_19,VGND,li1,14.7200,43.5200,0.000040
FILLER_11_6,VGND,li1,8.7400,43.5200,0.000045
FILLER_11_3,VGND,li1,7.5900,43.5200,0.000045
FILLER_10_589,VGND,li1,276.9200,38.0800,0.000040
FILLER_10_573,VGND,li1,269.5600,38.0800,0.000044
